symbol,companyName,growthRevenue,growthNetIncome,growthEBITDA,growthEPS,growthEPSDiluted,revenue,netIncome,ebitda,marketCap,peRatio,eps,returnOnEquityTTM,freeCashFlowToEquityTTM,workingCapitalTTM,netDebtToEBITDATTM
VIAV,Viavi Solutions Inc.,0.0838664534186325,2.3488372093023258,0.2974308300395257,2.333333333333333,2.2500000000000004,1084300000,34800000,131300000,3069502068,91.67,0.15,0.0481011783406475,-156900000,295500000,1.9457777777777776
NEM,Newmont Corporation,0.5759660297239915,2.328044426814756,3.233584499461787,1.9540966106218307,1.9540966106218307,18557000000,3348000000,7866000000,91577753573,12.97,6.43,0.2730566144957734,9719000000,2057000000,-0.3968058968058968
CAG,"Conagra Brands, Inc.",-0.0363541312267133,2.319412442396313,0.3595373320404488,2.301369863013699,2.3472222222222228,11612800000,1152500000,1962900000,8747740139,10.33,1.77,0.0959797675869291,-6440900000,210500000,3.9696842766637
BEPC,Brookfield Renewable Corporation,0.0441139400050415,2.303867403314917,0.1775108441775108,2.613861386138613,2.613861386138613,4142000000,236000000,3529000000,5882355644,-5.53,-7.34,-0.952112598162504,-20427980000,-13660009000,126.10030934461794
CEF,Sprott Physical Gold and Silver Trust,2.2621089630931457,2.296127518344699,2.2961767336937497,2.451388888888889,2.451388888888889,1020877000,1016974000,1016976000,7344307680,4.62,8.2,0.2928803017998597,-9094000,12314000,-0.0076162852953391
AENT,Alliance Entertainment Holding Corporation,-0.0336452266868275,2.291421087098887,0.7325825825825826,2.329633740288568,2.329633740288568,1063457000,15078000,34617000,307266212,20.1,0.3,0.1569803306081972,2324000,45403000,0.705751509374007
NPO,"EnPro Industries, Inc.",-0.0100066081374492,2.283783783783784,0.3295711060948081,2.283018867924528,2.254716981132076,1048700000,72900000,235600000,4913715108,58.49,3.99,0.0579015810006159,-259700000,254300000,1.473453093812375
TSN,"Tyson Foods, Inc.",0.0080936442200412,2.234567901234568,1.9261811023622049,2.2352941176470584,2.2032085561497325,53309000000,800000000,2973000000,18227106020,23.35,2.2,0.0425907566106667,-6220000000,4169000000,2.5093457943925235
WWW,"Wolverine World Wide, Inc.",-0.2175308752062062,2.20959595959596,3.824675324675325,2.137254901960784,2.137254901960784,1755000000,47900000,130500000,2123988735,25.13,1.04,0.2480374504861361,-591200000,154400000,4.5251572327044025
MHK,"Mohawk Industries, Inc.",-0.0267801815879516,2.177886584333676,2.7724313614491933,2.185507246376812,2.179710144927536,10836900000,517700000,1332800000,7449616129,15.92,7.53,0.0525522667922962,754200001,3333200000,0.0669848304073632
UNIT,Uniti Group Inc.,0.0148682719460512,2.1430984053944906,0.3743218271630308,2.085714285714286,2.085714285714286,1166927000,93406000,882797000,1477149750,46.15,0.13,-0.0142488657289727,-5892097000,-1222588000,6.84117207310517
DT,"Dynatrace, Inc.",0.1874501059048045,2.127968337730871,0.2410657794262027,2.056603773584906,2.057692307692308,1698683000,483684000,227537000,15168779035,31.06,1.62,0.1968793234161359,1625115000,619302000,-4.825169558523696
ARE,"Alexandria Real Estate Equities, Inc.",0.0729122983785852,2.1160952923127394,0.310822816222593,2.333333333333333,2.333333333333333,3049706000,322949000,1898951000,13387171994,-595.46,-0.13,-0.0007264240640409,-11717214000,-2085494000,7.1436819861617735
FNV,Franco-Nevada Corporation,-0.1458545868669141,2.1066176889592345,11.512207238935716,2.1810699588477367,2.1810699588477367,1060036749,525591638,944180016,36626237937,46.82,4.06,0.1261707856370513,-777300000,273300000,-0.1281198750101822
PSFE,Paysafe Limited,0.0647645612058423,2.0942669497802577,-0.0144488646009699,2.090909090909091,2.090909090909091,1704835000,22160000,429584000,746765029,-15.11,-0.84,-0.057306556795037,-2111281000,286408000,6.336121493039121
UWMC,UWM Holdings Corporation,0.7109095658777915,2.088737717309146,15.666031334578584,1.9285714285714288,1.9285714285714288,1905866000,14404000,384734000,8882856968,146.5,0.04,0.0762415623924697,-13182260000,-6683582000,55.366689499245496
PAAS,Pan American Silver Corp.,0.2170890721471439,2.075216972034716,1.204278523489933,1.96875,1.96875,2818900000,111500000,1051000000,13146877989,25.06,1.45,0.1093914626871919,939800000,1310500000,-0.1841211435041041
SBGI,"Sinclair, Inc.",0.1320995532865347,2.0652920962199315,17.770491803278688,2.053691275167785,2.0492170022371368,3548000000,310000000,1023000000,938102875,15.31,0.88,0.1114206128133704,-3157000000,687000000,4.8337765957446805
AXL,"American Axle & Manufacturing Holdings, Inc.",0.0074677193848178,2.0416666666666665,0.0851896447922938,2,2,6124900000,35000000,721000000,770130353,18.54,0.35,0.0671458911942493,620600000,944500000,3.0032217397394594
EW,Edwards Lifesciences Corporation,0.0857285429141716,1.976754135767256,0.1226138510652159,2.0216450216450217,2.030434782608696,5439500000,4174600000,1723100000,44678310000,31.84,2.39,0.4121736535879457,3173500000,5172500000,-1.4413414087034544
SPLK,Splunk Inc.,0.1537854147074698,1.949154616320332,4.712217081405527,1.9239766081871343,1.9239766081871343,4215595000,263734000,445299000,26443770355,103.22368421052632,1.52,0.8371232320154389,-632785000,1449059000,3.6344815505985855
SWK,"Stanley Black & Decker, Inc.",-0.0263226264328849,1.9478260869565216,0.6483119471782733,1.9420289855072463,1.9420289855072463,15365700000,294300000,1323100000,10867963662,22.22,3.16,0.0454405825773524,-5022600000,285700000,4.461538461538462
SE,Sea Limited,0.2858609856779509,1.942164091348391,0.3283880497874342,1.894736842105263,1.8785488958990533,16819866000,444039934,1206797000,91561799745,79.72,1.94,0.1377096200218237,2321380000,7010171000,1.09299284503087
GVA,Granite Construction Incorporated,0.1420394410251178,1.8979105025344616,1.061781154373747,1.909090909090909,2.156626506024097,4007574000,126346000,351711000,4578280471,31.4,3.33,0.1554240342941457,-158495000,615464000,1.225348728886274
CLX,The Clorox Company,0.0015508247568024,1.8928571428571428,0.5842391304347826,1.915555555555556,1.8977777777777776,7104000000,810000000,1166000000,14173589704,17.77,6.52,8.8283378746594,-1952000000,-311000000,1.868457300275482
ANGI,Angi Inc.,-0.1277911724617074,1.8794333170493405,0.3787209464012578,9.899876390605684,9.776266996291715,1185112000,36004000,128898000,628771857,11.92,1.19,0.0572506667157475,437566000,195327000,1.058546776942592
AXS,AXIS Capital Holdings Limited,0.0606111208332569,1.874857823179871,0.9837173545125716,2.076354679802956,2.0721393034825875,5957651000,1081786000,1076004000,7124776811,8.76,10.4,0.14710057644592,622144000,1411163000,-1.1509573662554349
PRAA,"PRA Group, Inc.",0.3780860015426175,1.845753920241504,0.5660561038805434,1.84037558685446,1.84037558685446,1123825000,70601000,209128000,576727768,6.36,2.32,0.0746590543645379,40152000,64590000,-0.5170024296416279
HNI,HNI Corporation,0.0379622021364009,1.8353658536585369,0.6970842332613391,1.6486486486486485,1.6666666666666663,2526400000,139500000,314300000,2074274525,14.69,3.08,0.1792021324932602,-389900000,186900000,1.739414694894147
BILL,"Bill.com Holdings, Inc.",0.1336240439259261,1.8241221691252856,-0.2428300668568929,1.851851851851852,0.7407407407407407,1462570000,23799000,72708000,5303654497,-731.57,-0.07,0.0060990034048518,-286568000,2650133000,5.162752375902435
MET,"MetLife, Inc.",0.0610005829509274,1.8048162230671736,0.8784713375796178,2.2857142857142856,2.2817679558011053,70982000000,4426000000,7373000000,52324249929,13.36,5.89,0.1510730521196744,18019000000,319982000000,-0.3364928909952606
WELL,Welltower Inc.,0.2123090393040939,1.7982851799796526,0.1571048390119569,1.393939393939394,1.378787878787879,7853618000,951680000,2778336000,119010888119,99.41,1.79,0.03419399255261,-10313650000,6309017000,3.93051014611478
ZIM,ZIM Integrated Shipping Services Ltd.,0.6325210181705474,1.7967428401840035,5.0012564129410535,1.7957181088314007,1.7948260481712757,8427400000,2147700000,3821600000,1652677037,0.83,16.63,0.5068118168427308,-1008000000,462200000,1.2098206289501292
QRVO,"Qorvo, Inc.",-0.0134062659669463,1.790862034640653,-0.0488961439433473,1.808219178082192,1.805555555555556,3718971000,55615000,441063000,8399479649,106.65,0.85,0.0237283702923858,203429000,1447926000,0.9871703510852592
EGO,Eldorado Gold Corporation,0.3114325122136716,1.763270572493549,0.4236442546243611,1.629629629629629,1.6111111111111107,1322581000,289121000,670493000,5291311074,12.83,2.03,0.1041695073231039,-84013000,1062830000,0.1163990112310977
UCTT,"Ultra Clean Holdings, Inc.",0.2093398673969443,1.7620578778135048,0.9133064516129032,1.7571428571428571,1.7428571428571429,2097600000,23700000,189800000,1359412161,-8.84,-3.39,-0.184176472358482,185100000,643800000,12.592
LAUR,"Laureate Education, Inc.",0.0554838414108313,1.755590668277721,0.4216124768702088,1.5733333333333333,1.5945945945945943,1566642000,296474000,537796000,4397314516,17.87,1.67,0.2668457863986717,-143170000,-109624000,0.6421888917327873
POWL,"Powell Industries, Inc.",0.4476539664925898,1.7482439248051354,1.6100722661192812,1.7254901960784317,1.7311111111111108,1012356000,149848000,185644000,4404899335,25.33,14.41,0.3315805419835674,478277000,452814000,-1.83907481909806
TXNM,"TXNM Energy, Inc.",0.0165021828611621,1.7469494940348176,0.4643005723506719,1.6176470588235292,1.6176470588235292,1971199000,242682000,929210000,5985526007,29.28,1.94,0.0664112607510277,-6572846000,-546671000,6.235479853124343
KD,"Kyndryl Holdings, Inc.",-0.061986045352604,1.741176470588235,0.3649956024626209,1.7364864864864866,1.7094594594594597,15057000000,252000000,1552000000,6585291648,23.16,1.23,0.2567215958369471,-2327000000,-918000000,1.2503653190452997
KAR,"OPENLANE, Inc.",0.0871679533159078,1.7131732641142114,1.4810469314079422,1.2527472527472527,1.2472527472527473,1788500000,109900000,274900000,2854252653,36.78,0.73,0.1106673018432335,357100000,395400000,-0.2403549382716049
GFF,Griffon Corporation,-0.0229641704122214,1.704265818055323,-0.0036576887034853,1.959731543624161,1.97887323943662,2623520000,209897000,461440000,3557080784,52.69,1.45,0.3826852234222063,-1209623000,574331000,5.519849740536963
NATL,NCR Atleos Corporation,0.0300644237652111,1.6791044776119404,-0.0044345898004434,1.6631578947368422,1.6473684210526316,4317000000,91000000,449000000,2805098015,22.16,1.72,0.1740644038294168,-2117000000,89000000,3.068298969072165
JEF,Jefferies Financial Group Inc.,0.4546760368493376,1.6770440206274668,0.5131513780718722,1.7499999999999998,1.7181818181818185,10515069000,743383000,4683662000,11716704000,19.72,2.88,0.092550633503483,-2770047000,11458000,-0.0039621394031271
FOUR,"Shift4 Payments, Inc.",0.2985807860262008,1.6635730858468678,-0.0256690333151283,1.3152413793103448,1.1202797202797203,3330600000,229600000,356800000,6911101621,28.67,2.66,0.2196160454171958,-143000000,2286800000,1.7161095636025998
IMMR,Immersion Corporation,35.38910345234235,1.655668707322816,8.846282094031343,2.990476190476191,2.951923076923077,1234282000,90229000,177174000,225155202,3.86,1.8,0.2495841658733562,-360260000,387369000,1.5230084856640873
UTZ,"Utz Brands, Inc.",-0.0201329822553584,1.6405742471026987,0.8349673037975959,1.6129032258064515,1.6129032258064515,1409281000,15974000,182115000,1074937705,59.38,0.21,0.025474071085003,-1012136000,87200000,6.849296276989767
SN,"SharkNinja, Inc.",0.2997216547437413,1.6257496498641353,0.7180161915838157,1.616666666666667,1.5916666666666666,5528639000,438705000,759291000,13582531742,26.41,3.66,0.2600054636060276,-472209999,1337984000,0.8502460543449043
EAI,"Entergy Arkansas, Inc. 1M BD 4.875%66",3.48899295494703,1.6253167894031302,3.64456883660652,1.5294871794871794,1.516709511568123,11879653000,1055590000,4658967000,1022289108,6.37,3.414,0.2072642875649059,323296000,9978000,0
MORN,"Morningstar, Inc.",0.1160109879328951,1.621545003543586,0.7016916845365737,1.6102719033232629,1.60790273556231,2275100000,369900000,714200000,9259700381,23.38,9.39,0.2522471910112359,-140700000,121300000,0.7019052659433712
OMCL,"Omnicell, Inc.",-0.0304015649736032,1.6151391684257033,0.4844620201021585,1.6,1.6,1112238000,12531000,90092000,1428555206,62.2,0.5,0.0184875564523878,140670000,250384000,-0.2821286854119554
NLY,"Annaly Capital Management, Inc.",-0.7774827372776193,1.6097393393627322,1.4901937103636014,1.4488653680973098,1.4488653680973098,1247853000,1001906000,5649622000,13451492200,9.27,2.26,0.1110149735547915,-100141313000,-75428927000,16.288102744340417
OUT,Outfront Media Inc.,0.0056574755575085,1.599907063197026,6.456953642384106,1.564102564102564,1.5827067669172932,1830900000,258200000,576800000,3008370122,28.11,0.64,0.1507502454073762,-3829800000,-225400000,7.316715010877448
MMM,3M Company,-0.00142218610321,1.5965689778413152,1.811250842128902,1.6001583531274743,1.59778305621536,24575000000,4173000000,7225000000,89512385419,26.92,6.26,0.7898281467719461,-8753000000,7356000000,1.3882537196554423
ARM,Arm Holdings plc American Depositary Shares,0.2394061243427157,1.588235294117647,1.4141711229946523,1.5,1.5862068965517244,4007000000,792000000,902900000,180750120000,254.75,0.67,0.1064048407352437,2231000000,4136000000,-1.897810218978102
CRMT,"America's Car-Mart, Inc.",-0.0021249822439869,1.5699359729876088,2.14979428998878,1.4847250509164969,1.474541751527495,1390932000,17892000,101058000,210928383,14.23,1.79,0.0216608972821057,-33365000,122093650,-0.1029897511346319
CDE,"Coeur Mining, Inc.",0.2834855078993578,1.5684669729374976,3.1733836347079483,1.5,1.5,1054006000,58900000,320808000,11986647693,46.62,0.4,0.0979892721610021,-27064000,198635000,0.5084109773754656
GBX,"The Greenbrier Companies, Inc.",-0.1025101419878296,1.5616,0.4428067926946492,1.6410256410256412,1.6243386243386246,3539700000,160100000,450300000,1418795892,6.48,7.09,0.1591517469146532,-1478099999,604800000,2.9016424038820454
DOV,Dover Corporation,0.007994429288347,1.5520955160158512,0.4275364735306378,1.58994708994709,1.586436170212766,7745909000,2697126000,2226029000,24331685620,23.1,7.68,0.3079687206509494,-950112000,2297289000,0.8368273622314162
BMRN,BioMarin Pharmaceutical Inc.,0.1796810219466887,1.546207760446181,1.0976105761173631,1.5280898876404492,1.5113636363636365,2853915000,426859000,650855000,10460955462,16.07,3.39,0.1148422515889641,1304861000,3121085000,-0.681324916977663
ONIT,Onity Group Inc.,-0.0657871745587978,1.532182103610675,0.0724455611390284,1.5131894484412471,1.4952038369304554,1069300000,33900000,256100000,312864822,9.86,3.94,0.0736931449398372,-16067300000,178200000,63.43857442348008
MAT,"Mattel, Inc.",-0.0113344087051081,1.527697432260954,0.2063330689870486,1.6065573770491806,1.6333333333333335,5379546000,541817000,987228000,5944590000,13.98,1.32,0.1881186309086541,-688082000,1181100000,1.942507046290546
PFG,"Principal Financial Group, Inc.",0.1801504485650309,1.5208600770218228,1.121403855659911,1.6240310077519378,1.619607843137255,16127700000,1571000000,2145800000,17736823272,16.05,4.96,0.1014060445903652,4014400000,7424700000,0.2133126018066044
EXEL,"Exelixis, Inc.",0.1849478310661957,1.508925949991577,2.655873287148656,1.769230769230769,1.7076923076923074,2168701000,521267000,718752000,10423521613,18.62,2.08,0.2774230203834972,670678000,844653000,0.1117027406182674
KGS,"Kodiak Gas Services, Inc.",0.3632842220134269,1.4865444034685538,0.2106719573957082,1.2307692307692306,1.269230769230769,1159311000,49895000,533324000,3135107738,39.35,0.91,0.0630613691040756,-2474858000,32207000,4.281553206334997
CIGI,Colliers International Group Inc.,0.1123107645172325,1.4674641075324597,0.2141855945346394,1.297872340425532,1.2676056338028172,4822024000,161725000,618494000,8219992910,74.46,2.23,0.0845042832279792,-1881253000,-1473305000,3.27969324634037
ITRI,"Itron, Inc.",0.1229296758008366,1.4669583071097676,0.8600037598303899,1.4741784037558685,1.4549763033175356,2440837000,239105000,356187000,6214895812,23.24,5.85,0.1848302623599416,249484000,1015814000,0.1298343137202042
EAT,"Brinker International, Inc.",0.2194967271409481,1.466838377334192,0.7868729722984776,1.4542857142857142,1.4470588235294115,5384200000,383100000,716000000,5661550558,15.3,8.32,1.9795892003617104,-1260900000,-468600000,2.326802834514381
AZEK,The AZEK Company Inc.,0.0519091946675073,1.4595340036240598,0.4627910568791752,1.5000000000000002,1.536585365853659,1441448000,153379000,378819000,7818464900,52.76699029126213,1.03,0.1079330027356661,-86884000,332093000,0.8079094342104542
FNF,"Fidelity National Financial, Inc.",0.1633864947404139,1.4564796905222437,0.8424657534246576,1.455497382198953,1.4345549738219896,13714000000,1270000000,2690000000,15520792399,14.53,3.93,0.1323583630330588,73624000000,71257000000,-27.20496136640911
NVDA,NVIDIA Corporation,1.1420340763599357,1.4489247311827955,1.4207346204648288,1.4545454545454548,1.4705882352941178,130497000000,72880000000,86137000000,4534872220000,52.91,3.52,0.8386245499863211,73064000000,77962000000,-0.0104413239719157
SRPT,"Sarepta Therapeutics, Inc.",0.5297385421157274,1.4388975646343034,1.7583311323418247,1.4034482758620692,1.4034482758620692,1901979000,235239000,333056000,2228742290,-33.54,-0.68,-0.0441660295515973,-1284824000,1737037000,19.17763576821614
